date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:57:58	42111/42111	UR-MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:57:57%20GMT	https://vietsonvn.com/wp-json/wp/v2/tin_tuc/5401	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/tin_tuc/5401.json	(from https://vietsonvn.com/tin_tuc/cac-phuong-phap-lua-chon-de-su-dung-may-nen-khi-hieu-qua/)
01:57:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:57:58%20GMT	https://vietsonvn.com/?p=1721	/home/dieu/websites/commerce_web/vietsonvn.com/index6ccc.html	(from https://vietsonvn.com/cong-ty-tnhh-xay-lua-mi-viet-nam-va-cong-ty-tnhh-xay-lua-mi-vfm-wilmar/)
01:57:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:57:59%20GMT	https://vietsonvn.com/?p=1717	/home/dieu/websites/commerce_web/vietsonvn.com/index6713.html	(from https://vietsonvn.com/cong-ty-tnhh-wonderful-sai-gon-electrics/)
01:58:00	3524/3524	URF---	200	added ('OK%20(cached)')	application/json		https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Ftin_tuc%2Fdanh-gia-chat-luong-may-nen-khi-va-he-thong-may-nen-khi%2F	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed9de4.json	(from https://vietsonvn.com/tin_tuc/danh-gia-chat-luong-may-nen-khi-va-he-thong-may-nen-khi/)
01:58:00	67790/67790	UR-MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:57:58%20GMT	https://vietsonvn.com/wp-json/wp/v2/tin_tuc/5388	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/tin_tuc/5388.json	(from https://vietsonvn.com/tin_tuc/giai-phap-tiet-kiem-dien-trong-he-thong-may-nen-khi/)
01:58:01	55147/55147	UR-MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:57:59%20GMT	https://vietsonvn.com/wp-json/wp/v2/tin_tuc/5346	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/tin_tuc/5346.json	(from https://vietsonvn.com/tin_tuc/danh-gia-chat-luong-may-nen-khi-va-he-thong-may-nen-khi/)
01:58:01	3768/3768	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:58:01%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Ftin_tuc%2Fdanh-gia-chat-luong-may-nen-khi-va-he-thong-may-nen-khi%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed4749	(from https://vietsonvn.com/tin_tuc/danh-gia-chat-luong-may-nen-khi-va-he-thong-may-nen-khi/)
01:58:02	3305/3305	URF---	200	added ('OK%20(cached)')	application/json		https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Ftin_tuc%2Fgioi-thieu-may-nen-khi-va-he-thong-khi-nen%2F	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed9998.json	(from https://vietsonvn.com/tin_tuc/gioi-thieu-may-nen-khi-va-he-thong-khi-nen/)
01:58:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:02%20GMT	https://vietsonvn.com/?p=1713	/home/dieu/websites/commerce_web/vietsonvn.com/index0d4d.html	(from https://vietsonvn.com/tong-cong-ty-thuoc-la-viet-nam-vinataba-va-cac-cong-ty-con/)
01:58:03	59409/59409	UR-MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:58:02%20GMT	https://vietsonvn.com/wp-json/wp/v2/tin_tuc/5208	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/tin_tuc/5208.json	(from https://vietsonvn.com/tin_tuc/gioi-thieu-may-nen-khi-va-he-thong-khi-nen/)
01:58:04	1135/1135	--F---	200	added ('OK%20(cached)')	text/html		https://vietsonvn.com/category/ho-tro-mnk-kd/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/category/ho-tro-mnk-kd/feed/index.html	(from https://vietsonvn.com/category/ho-tro-mnk-kd/)
01:58:04	3519/3519	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:58:04%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Ftin_tuc%2Fgioi-thieu-may-nen-khi-va-he-thong-khi-nen%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embeda9b0	(from https://vietsonvn.com/tin_tuc/gioi-thieu-may-nen-khi-va-he-thong-khi-nen/)
01:58:06	42749/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/author/admin/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/author/admin/feed/index.html	(from https://vietsonvn.com/author/admin/)
01:58:06	7217/7217	URF---	200	added ('OK%20(cached)')	application/json		https://vietsonvn.com/wp-json/wp/v2/users/6	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/users/6.json	(from https://vietsonvn.com/author/admin/)
01:58:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:07%20GMT	https://vietsonvn.com/?p=1709	/home/dieu/websites/commerce_web/vietsonvn.com/indexea45.html	(from https://vietsonvn.com/cong-ty-co-phan-nong-san-vinacam-va-cong-ty-con/)
01:58:08	6221/6221	---M--	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/tag/acecook/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/tag/acecook/feed/index.html	(from https://vietsonvn.com/tag/acecook/)
01:58:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:09%20GMT	https://vietsonvn.com/?p=5701	/home/dieu/websites/commerce_web/vietsonvn.com/index3755.html	(from https://vietsonvn.com/tong-ket-cuoi-nam-2020-va-muc-tieu-ke-hoach-phat-trien-nam-2021/)
01:58:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:10%20GMT	https://vietsonvn.com/?p=358	/home/dieu/websites/commerce_web/vietsonvn.com/indexf5a4.html	(from https://vietsonvn.com/hoat-dong-tai-vietson/)
01:58:10	5505/5505	URF---	200	added ('OK%20(cached)')	application/json		https://vietsonvn.com/wp-json/wp/v2/tags/97	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/tags/97.json	(from https://vietsonvn.com/tag/acecook/)
01:58:11	3150/3150	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:58:11%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fhoat-dong-tai-vietson%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed12ad	(from https://vietsonvn.com/hoat-dong-tai-vietson/)
01:58:11	6225/6225	---M--	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/tag/vinhlong/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/tag/vinhlong/feed/index.html	(from https://vietsonvn.com/tag/vinhlong/)
01:58:12	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2014%20Feb%202023%2018:58:01%20GMT	https://vietsonvn.com/wp-content/uploads/2019/09/Chat-Luong-May-Nen-Khi-Viet-Son-2019-09-12_00001-1024x589.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2019/09/Chat-Luong-May-Nen-Khi-Viet-Son-2019-09-12_00001-1024x589.jpg	(from https://vietsonvn.com/tin_tuc/danh-gia-chat-luong-may-nen-khi-va-he-thong-may-nen-khi/)
01:58:13	48718/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/author/hantran/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/author/hantran/feed/index.html	(from https://vietsonvn.com/author/hantran/)
01:58:13	18670/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22cebca225513f84428d3b6ba103429967%22	https://vietsonvn.com/author/nbkhanh/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/author/nbkhanh/feed/index.html	(from https://vietsonvn.com/author/nbkhanh/)
01:58:14	2260/2260	--F---	200	added ('OK%20(cached)')	text/html		https://vietsonvn.com/category/activity/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/category/activity/feed/index.html	(from https://vietsonvn.com/category/activity/)
01:58:15	5920/5920	--F---	200	added ('OK%20(cached)')	text/html		https://vietsonvn.com/category/project/feed/	/home/dieu/websites/commerce_web/vietsonvn.com/category/project/feed/index.html	(from https://vietsonvn.com/category/project/)
01:58:15	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2014%20Feb%202023%2018:58:04%20GMT	https://vietsonvn.com/wp-content/uploads/2019/02/VINATABA-1024x576.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2019/02/VINATABA-1024x576.jpg	(from https://vietsonvn.com/category/du-an/page/2/)
01:58:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:15%20GMT	https://vietsonvn.com/?p=355	/home/dieu/websites/commerce_web/vietsonvn.com/indexc9bf.html	(from https://vietsonvn.com/trien-lam-may-nen-khi-hitachi-tai-binh-dinh/)
01:58:15	10284/10284	UR-MC-	200	added ('OK')	application/json	date:Tue,%2014%20Feb%202023%2018:58:15%20GMT	https://vietsonvn.com/wp-json/wp/v2/tin_tuc/5694	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/wp/v2/tin_tuc/5694.json	(from https://vietsonvn.com/tin_tuc/gioi-thieu-may-nen-khi-hitachi-next-ii-phien-ban-nam-2021/)
01:58:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:16%20GMT	https://vietsonvn.com/?p=353	/home/dieu/websites/commerce_web/vietsonvn.com/indexbc6e.html	(from https://vietsonvn.com/trien-lam-may-nen-khi-hitachi-2/)
01:58:26	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2014%20Feb%202023%2018:58:15%20GMT	https://vietsonvn.com/wp-content/uploads/2019/02/ICHIHIRO-1024x716.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2019/02/ICHIHIRO-1024x716.jpg	(from https://vietsonvn.com/category/du-an/page/5/)
01:58:27	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2014%20Feb%202023%2018:58:16%20GMT	https://vietsonvn.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	/home/dieu/websites/commerce_web/vietsonvn.com/wp-includes/fonts/dashicons7d4b.eot	(from https://vietsonvn.com/wp-content/litespeed/css/b9282dde257920b45cf24bb4f392d96a.css?ver=77749)
01:58:27	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2014%20Feb%202023%2018:58:15%20GMT	https://vietsonvn.com/wp-content/uploads/2019/02/POMINA-1024x583.jpg	/home/dieu/websites/commerce_web/vietsonvn.com/wp-content/uploads/2019/02/POMINA-1024x583.jpg	(from https://vietsonvn.com/category/du-an/page/6/)
01:58:28	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2014%20Feb%202023%2018:58:17%20GMT	https://vietsonvn.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	/home/dieu/websites/commerce_web/vietsonvn.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://vietsonvn.com/wp-content/litespeed/css/b9282dde257920b45cf24bb4f392d96a.css?ver=77749)
01:58:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:29%20GMT	https://vietsonvn.com/?p=910	/home/dieu/websites/commerce_web/vietsonvn.com/index0865.html	(from https://vietsonvn.com/san-pham/may-nen-khi-piston-bebicon-co-dau/)
01:58:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:27%20GMT	https://vietsonvn.com/chrome-extension://	/home/dieu/websites/commerce_web/vietsonvn.com/chrome-extension_/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
01:58:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:29%20GMT	https://vietsonvn.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	/home/dieu/websites/commerce_web/vietsonvn.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
01:58:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:28%20GMT	https://vietsonvn.com/^([^:/?	/home/dieu/websites/commerce_web/vietsonvn.com/^([^_/indexd41d.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
01:58:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:30%20GMT	https://vietsonvn.com/dialog/	/home/dieu/websites/commerce_web/vietsonvn.com/dialog/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
01:58:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:41%20GMT	https://vietsonvn.com/?p=840	/home/dieu/websites/commerce_web/vietsonvn.com/index7cb7.html	(from https://vietsonvn.com/san-pham/may-nen-khi-hitachi-truc-vit-ngam-dau-18-37kw/)
01:58:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:40%20GMT	https://vietsonvn.com/LiveChatEvent/	/home/dieu/websites/commerce_web/vietsonvn.com/LiveChatEvent/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
01:58:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:41%20GMT	https://vietsonvn.com/rsrc.php/	/home/dieu/websites/commerce_web/vietsonvn.com/rsrc.php/index.html	(from https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js)
01:58:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:42%20GMT	https://vietsonvn.com/?p=841	/home/dieu/websites/commerce_web/vietsonvn.com/indexc308.html	(from https://vietsonvn.com/san-pham/may-nen-khi-hitachi-truc-vit-ngam-dau-11-15kw/)
01:58:44	3215/3215	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:58:43%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fsan-pham%2Fmay-nen-khi-hitachi-truc-vit-ngam-dau-11-15kw%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embeddb89	(from https://vietsonvn.com/san-pham/may-nen-khi-hitachi-truc-vit-ngam-dau-11-15kw/)
01:58:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:44%20GMT	https://vietsonvn.com/?p=5956	/home/dieu/websites/commerce_web/vietsonvn.com/indexdd4f.html	(from https://vietsonvn.com/san-pham/may-say-khi-tac-nhan-lanh-cao-ap-psi/)
01:58:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:45%20GMT	https://vietsonvn.com/?p=5955	/home/dieu/websites/commerce_web/vietsonvn.com/index58ca.html	(from https://vietsonvn.com/san-pham/may-say-khi-tac-nhan-lanh-nhiet-do-cao-psi/)
01:58:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:46%20GMT	https://vietsonvn.com/?p=5951	/home/dieu/websites/commerce_web/vietsonvn.com/indexb6e7.html	(from https://vietsonvn.com/san-pham/may-say-khi-dang-hap-thu-khong-gia-nhiet-psi/)
01:58:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:47%20GMT	https://vietsonvn.com/?p=1971	/home/dieu/websites/commerce_web/vietsonvn.com/indexd171.html	(from https://vietsonvn.com/san-pham/loc-khi-nano-mat-bich/)
01:58:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:48%20GMT	https://vietsonvn.com/?p=1814	/home/dieu/websites/commerce_web/vietsonvn.com/indexc0e8.html	(from https://vietsonvn.com/san-pham/loc-khi-ice-has-series/)
01:58:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:49%20GMT	https://vietsonvn.com/?p=1053	/home/dieu/websites/commerce_web/vietsonvn.com/index6c4a.html	(from https://vietsonvn.com/san-pham/phu-tung-may-say-khi-orion/)
01:58:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:50%20GMT	https://vietsonvn.com/?p=1028	/home/dieu/websites/commerce_web/vietsonvn.com/indexc921.html	(from https://vietsonvn.com/san-pham/may-say-khi-tac-nhan-lanh-ice-has-series/)
01:58:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:51%20GMT	https://vietsonvn.com/?p=1017	/home/dieu/websites/commerce_web/vietsonvn.com/indexf628.html	(from https://vietsonvn.com/san-pham/may-say-khi-orion-tac-nhan-lanh-cong-suat-lon/)
01:58:53	3235/3235	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:58:53%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fsan-pham%2Fmay-say-khi-orion-tac-nhan-lanh-cong-suat-lon%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed805e	(from https://vietsonvn.com/san-pham/may-say-khi-orion-tac-nhan-lanh-cong-suat-lon/)
01:58:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:53%20GMT	https://vietsonvn.com/?p=1074	/home/dieu/websites/commerce_web/vietsonvn.com/index6f0d.html	(from https://vietsonvn.com/san-pham/may-phat-dien-cummins/)
01:58:55	2972/2972	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:58:55%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fsan-pham%2Fmay-phat-dien-cummins%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed25a3	(from https://vietsonvn.com/san-pham/may-phat-dien-cummins/)
01:58:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:55%20GMT	https://vietsonvn.com/?p=1075	/home/dieu/websites/commerce_web/vietsonvn.com/indexce64.html	(from https://vietsonvn.com/san-pham/bo-dieu-khien-trung-tam-multi-roller-ex/)
01:58:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:56%20GMT	https://vietsonvn.com/?p=1774	/home/dieu/websites/commerce_web/vietsonvn.com/indexae00.html	(from https://vietsonvn.com/san-pham/may-nen-khi-hitachi-truc-vit-khong-dau-cong-suat-lon-air-zeus-sds-uv-series-180-440kw/)
01:58:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:57%20GMT	https://vietsonvn.com/?p=3870	/home/dieu/websites/commerce_web/vietsonvn.com/indexe223.html	(from https://vietsonvn.com/may-say-khi/may-say-khi-nano/)
01:58:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:58:58%20GMT	https://vietsonvn.com/?p=1705	/home/dieu/websites/commerce_web/vietsonvn.com/indexde80.html	(from https://vietsonvn.com/cong-ty-tnhh-vina-cosmo/)
01:59:00	3039/3039	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:59:00%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fcong-ty-tnhh-vina-cosmo%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed7edc	(from https://vietsonvn.com/cong-ty-tnhh-vina-cosmo/)
01:59:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:00%20GMT	https://vietsonvn.com/?p=1701	/home/dieu/websites/commerce_web/vietsonvn.com/index9cab.html	(from https://vietsonvn.com/tong-cong-ty-viglacera-va-cac-cong-ty-con/)
01:59:02	3182/3182	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:59:02%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Ftong-cong-ty-viglacera-va-cac-cong-ty-con%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed5b23	(from https://vietsonvn.com/tong-cong-ty-viglacera-va-cac-cong-ty-con/)
01:59:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:02%20GMT	https://vietsonvn.com/?p=1697	/home/dieu/websites/commerce_web/vietsonvn.com/index0a58.html	(from https://vietsonvn.com/nha-may-che-bien-thuc-pham-vifon-hai-duong/)
01:59:04	3304/3304	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:59:04%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fnha-may-che-bien-thuc-pham-vifon-hai-duong%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embedd7aa	(from https://vietsonvn.com/nha-may-che-bien-thuc-pham-vifon-hai-duong/)
01:59:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:04%20GMT	https://vietsonvn.com/?p=1693	/home/dieu/websites/commerce_web/vietsonvn.com/indexaf21.html	(from https://vietsonvn.com/cong-ty-co-phan-san-xuat-kinh-doanh-vat-tu-va-thuoc-thu-y-vemedim/)
01:59:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:05%20GMT	https://vietsonvn.com/?p=1689	/home/dieu/websites/commerce_web/vietsonvn.com/indexe253.html	(from https://vietsonvn.com/cong-ty-tnhh-uchiyama-viet-nam-va-cac-nha-may/)
01:59:07	3218/3218	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:59:06%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fcong-ty-tnhh-uchiyama-viet-nam-va-cac-nha-may%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embeda0b3	(from https://vietsonvn.com/cong-ty-tnhh-uchiyama-viet-nam-va-cac-nha-may/)
01:59:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:07%20GMT	https://vietsonvn.com/?p=1685	/home/dieu/websites/commerce_web/vietsonvn.com/index7d98.html	(from https://vietsonvn.com/cong-ty-tnhh-toyota-hiroshima-tan-cang-ht/)
01:59:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:09%20GMT	https://vietsonvn.com/?p=1681	/home/dieu/websites/commerce_web/vietsonvn.com/index3f68.html	(from https://vietsonvn.com/cong-ty-tnhh-tombow-viet-nam/)
01:59:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:10%20GMT	https://vietsonvn.com/?p=1677	/home/dieu/websites/commerce_web/vietsonvn.com/indexcc63.html	(from https://vietsonvn.com/tap-doan-tan-a-dai-thanh-va-cac-don-vi-thanh-vien/)
01:59:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:10%20GMT	https://vietsonvn.com/?p=1673	/home/dieu/websites/commerce_web/vietsonvn.com/indexfeb6.html	(from https://vietsonvn.com/cong-ty-tnhh-scientex-tsukasa-viet-nam/)
01:59:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:11%20GMT	https://vietsonvn.com/?p=1669	/home/dieu/websites/commerce_web/vietsonvn.com/index3d80.html	(from https://vietsonvn.com/cong-ty-cp-dau-ca-chau-a/)
01:59:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:12%20GMT	https://vietsonvn.com/?p=1665	/home/dieu/websites/commerce_web/vietsonvn.com/index3e90.html	(from https://vietsonvn.com/cong-ty-tnhh-sansho-viet-nam/)
01:59:14	3069/3069	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Feb%202023%2018:59:13%20GMT	https://vietsonvn.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvietsonvn.com%2Fcong-ty-tnhh-sansho-viet-nam%2F&format=xml	/home/dieu/websites/commerce_web/vietsonvn.com/wp-json/oembed/1.0/embed2837	(from https://vietsonvn.com/cong-ty-tnhh-sansho-viet-nam/)
01:59:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:14%20GMT	https://vietsonvn.com/?p=1661	/home/dieu/websites/commerce_web/vietsonvn.com/index2136.html	(from https://vietsonvn.com/cong-ty-tnhh-sakata-inx-viet-nam/)
01:59:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:15%20GMT	https://vietsonvn.com/?p=1657	/home/dieu/websites/commerce_web/vietsonvn.com/indexcf56.html	(from https://vietsonvn.com/cong-ty-tnhh-sai-gon-precision-va-cac-nha-may/)
01:59:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:16%20GMT	https://vietsonvn.com/?p=1653	/home/dieu/websites/commerce_web/vietsonvn.com/index553d.html	(from https://vietsonvn.com/cong-ty-tnhh-royal-foods-viet-nam-va-cong-ty-thanh-vien/)
01:59:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Feb%202023%2018:59:17%20GMT	https://vietsonvn.com/?p=1649	/home/dieu/websites/commerce_web/vietsonvn.com/index12a6.html	(from https://vietsonvn.com/cong-ty-co-phan-qh-plus-va-cac-don-vi-thanh-vien/)
